ville,pays,lat,lon,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-08T23:00:00+00:00,1,64.1,0.0,0.19,22.17,0.05,0.5,0.62,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T00:00:00+00:00,1,63.98,0.0,0.19,22.54,0.05,0.5,0.67,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T01:00:00+00:00,1,63.75,0.0,0.18,22.78,0.05,0.5,0.7,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T02:00:00+00:00,1,62.92,0.0,0.18,22.68,0.05,0.5,0.66,0.17
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T03:00:00+00:00,1,62.39,0.0,0.18,22.21,0.05,0.5,0.65,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T04:00:00+00:00,1,62.74,0.0,0.19,22.01,0.06,0.5,0.64,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T05:00:00+00:00,1,63.56,0.02,0.21,21.73,0.07,0.5,0.65,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T06:00:00+00:00,1,63.9,0.03,0.19,22.08,0.08,0.5,0.64,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T07:00:00+00:00,1,63.53,0.02,0.18,23.23,0.08,0.5,0.63,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T08:00:00+00:00,1,62.66,0.01,0.16,23.79,0.07,0.5,0.61,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T09:00:00+00:00,1,61.8,0.01,0.14,24.15,0.07,0.5,0.57,0.19
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T10:00:00+00:00,1,60.75,0.01,0.1,25.34,0.05,0.5,0.5,0.14
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T11:00:00+00:00,1,60.18,0.01,0.09,25.97,0.04,0.5,0.5,0.12
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T12:00:00+00:00,1,60.13,0.01,0.1,26.38,0.05,0.5,0.5,0.13
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T13:00:00+00:00,1,61.26,0.01,0.13,25.92,0.06,0.5,0.52,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T14:00:00+00:00,1,63.51,0.01,0.19,24.68,0.08,0.5,0.65,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T15:00:00+00:00,1,65.83,0.0,0.25,23.59,0.09,0.5,0.76,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T16:00:00+00:00,1,67.61,0.0,0.29,22.2,0.1,0.5,0.89,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T17:00:00+00:00,1,70.11,0.0,0.32,21.13,0.1,0.5,1.01,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T18:00:00+00:00,1,71.66,0.0,0.33,20.73,0.1,0.5,1.06,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T19:00:00+00:00,1,71.75,0.0,0.32,20.85,0.1,0.5,1.06,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T20:00:00+00:00,1,70.83,0.0,0.3,21.97,0.09,0.5,0.97,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T21:00:00+00:00,1,68.21,0.0,0.27,23.01,0.07,0.5,0.78,0.17
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T22:00:00+00:00,1,65.17,0.0,0.24,22.94,0.06,0.5,0.63,0.15
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-09T23:00:00+00:00,1,62.63,0.0,0.22,21.9,0.05,0.5,0.55,0.14
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T00:00:00+00:00,1,60.61,0.0,0.21,20.66,0.05,0.5,0.51,0.13
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T01:00:00+00:00,1,59.75,0.0,0.2,19.86,0.05,0.5,0.5,0.13
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T02:00:00+00:00,1,59.62,0.0,0.2,19.77,0.05,0.5,0.5,0.13
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T03:00:00+00:00,1,60.12,0.0,0.2,20.27,0.05,0.5,0.52,0.14
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T04:00:00+00:00,1,61.62,0.0,0.22,21.03,0.06,0.5,0.61,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T05:00:00+00:00,1,63.09,0.02,0.22,21.93,0.08,0.5,0.76,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T06:00:00+00:00,1,63.92,0.04,0.19,22.98,0.09,0.5,0.93,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T07:00:00+00:00,1,63.63,0.04,0.14,24.82,0.09,0.5,0.94,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T08:00:00+00:00,1,62.31,0.03,0.11,26.1,0.09,0.5,0.94,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T09:00:00+00:00,1,61.42,0.03,0.08,26.79,0.09,0.5,0.97,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T10:00:00+00:00,1,60.39,0.02,0.06,27.51,0.07,0.5,0.77,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T11:00:00+00:00,1,59.86,0.02,0.06,27.66,0.06,0.5,0.68,0.15
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T12:00:00+00:00,1,60.13,0.02,0.06,27.91,0.06,0.5,0.67,0.15
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T13:00:00+00:00,1,61.46,0.02,0.08,28.18,0.07,0.5,0.72,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T14:00:00+00:00,1,63.84,0.02,0.13,28.23,0.09,0.5,0.81,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T15:00:00+00:00,1,66.28,0.01,0.2,28.13,0.1,0.5,0.88,0.28
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T16:00:00+00:00,1,68.5,0.0,0.27,27.47,0.11,0.52,1.1,0.33
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T17:00:00+00:00,1,72.15,0.0,0.32,26.83,0.13,0.58,1.48,0.37
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T18:00:00+00:00,1,74.78,0.0,0.35,26.63,0.13,0.66,1.75,0.35
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T19:00:00+00:00,1,76.12,0.0,0.35,26.32,0.13,0.75,1.95,0.32
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T20:00:00+00:00,1,77.21,0.0,0.36,26.43,0.12,0.79,2.09,0.29
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T21:00:00+00:00,1,76.53,0.0,0.34,27.1,0.1,0.74,1.97,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T22:00:00+00:00,1,74.84,0.0,0.31,27.86,0.09,0.62,1.69,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-10T23:00:00+00:00,1,73.73,0.0,0.29,28.47,0.08,0.55,1.5,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T00:00:00+00:00,1,72.82,0.0,0.28,29.15,0.07,0.53,1.4,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T01:00:00+00:00,1,72.09,0.0,0.27,29.86,0.07,0.53,1.36,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T02:00:00+00:00,1,71.7,0.0,0.26,30.57,0.07,0.54,1.35,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T03:00:00+00:00,1,71.84,0.0,0.27,31.14,0.08,0.55,1.39,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T04:00:00+00:00,1,73.42,0.0,0.3,31.27,0.09,0.6,1.59,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T05:00:00+00:00,1,75.1,0.03,0.31,31.37,0.11,0.62,1.74,0.3
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T06:00:00+00:00,1,75.25,0.05,0.25,32.49,0.12,0.57,1.63,0.32
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T07:00:00+00:00,1,68.79,0.03,0.13,36.67,0.1,0.5,1.02,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T08:00:00+00:00,1,66.57,0.02,0.1,36.49,0.09,0.5,0.9,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T09:00:00+00:00,1,65.63,0.02,0.08,35.42,0.09,0.5,0.86,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T10:00:00+00:00,1,65.03,0.02,0.08,35.6,0.08,0.5,0.75,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T11:00:00+00:00,1,64.62,0.01,0.08,35.3,0.07,0.5,0.7,0.19
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T12:00:00+00:00,1,64.71,0.01,0.1,34.14,0.08,0.5,0.72,0.19
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T13:00:00+00:00,1,65.6,0.01,0.13,32.58,0.08,0.52,0.76,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T14:00:00+00:00,1,67.36,0.01,0.17,30.86,0.09,0.54,0.83,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T15:00:00+00:00,1,69.17,0.0,0.23,29.46,0.09,0.55,0.88,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T16:00:00+00:00,1,70.94,0.0,0.28,27.45,0.1,0.58,1.05,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T17:00:00+00:00,1,74.34,0.0,0.33,25.72,0.11,0.65,1.29,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T18:00:00+00:00,1,76.48,0.0,0.35,24.46,0.11,0.71,1.43,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T19:00:00+00:00,1,76.98,0.0,0.35,23.48,0.1,0.74,1.55,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T20:00:00+00:00,1,76.16,0.0,0.33,23.14,0.1,0.72,1.53,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T21:00:00+00:00,1,73.56,0.0,0.3,23.19,0.08,0.62,1.27,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T22:00:00+00:00,1,70.94,0.0,0.26,23.38,0.07,0.53,1.01,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-11T23:00:00+00:00,1,69.0,0.0,0.24,23.35,0.06,0.51,0.87,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T00:00:00+00:00,1,67.52,0.0,0.22,23.02,0.06,0.5,0.8,0.17
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T01:00:00+00:00,1,66.26,0.0,0.2,22.43,0.06,0.5,0.76,0.17
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T02:00:00+00:00,1,65.1,0.0,0.2,21.59,0.05,0.5,0.72,0.17
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T03:00:00+00:00,1,64.02,0.0,0.2,20.65,0.06,0.5,0.71,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T04:00:00+00:00,1,63.95,0.0,0.21,19.62,0.07,0.5,0.82,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T05:00:00+00:00,1,63.94,0.03,0.21,18.7,0.08,0.5,0.93,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T06:00:00+00:00,1,63.65,0.05,0.18,18.26,0.09,0.5,0.97,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T07:00:00+00:00,1,60.74,0.04,0.12,18.33,0.08,0.5,0.8,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T08:00:00+00:00,1,58.75,0.03,0.09,17.7,0.07,0.5,0.71,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T09:00:00+00:00,1,57.64,0.03,0.07,17.05,0.07,0.5,0.67,0.19
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T10:00:00+00:00,1,56.96,0.02,0.06,17.9,0.06,0.5,0.55,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T11:00:00+00:00,1,56.85,0.02,0.06,18.54,0.05,0.5,0.5,0.15
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T12:00:00+00:00,1,57.1,0.02,0.07,18.53,0.05,0.5,0.5,0.15
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T13:00:00+00:00,1,58.23,0.02,0.09,18.42,0.06,0.5,0.53,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T14:00:00+00:00,1,60.0,0.03,0.13,18.36,0.08,0.5,0.62,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T15:00:00+00:00,1,61.71,0.01,0.19,18.81,0.08,0.5,0.73,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T16:00:00+00:00,1,63.1,0.0,0.25,19.16,0.09,0.5,0.87,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T17:00:00+00:00,1,65.72,0.0,0.29,19.63,0.09,0.5,1.02,0.28
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T18:00:00+00:00,1,67.61,0.0,0.3,20.33,0.09,0.5,1.07,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T19:00:00+00:00,1,69.2,0.0,0.3,20.47,0.1,0.51,1.24,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T20:00:00+00:00,1,71.47,0.0,0.32,20.24,0.1,0.56,1.46,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T21:00:00+00:00,1,71.35,0.0,0.32,20.35,0.09,0.57,1.42,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T22:00:00+00:00,1,70.34,0.0,0.31,20.53,0.08,0.56,1.29,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-12T23:00:00+00:00,1,69.56,0.0,0.29,20.64,0.07,0.55,1.16,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T00:00:00+00:00,1,68.52,0.0,0.27,20.7,0.07,0.54,1.05,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T01:00:00+00:00,1,67.39,0.0,0.25,21.22,0.06,0.52,0.93,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T02:00:00+00:00,1,66.66,0.0,0.25,20.97,0.06,0.51,0.88,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T03:00:00+00:00,1,66.04,0.0,0.24,20.9,0.06,0.5,0.86,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T04:00:00+00:00,1,65.92,0.0,0.25,21.28,0.07,0.5,0.93,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T05:00:00+00:00,1,65.66,0.02,0.24,21.29,0.09,0.5,1.05,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T06:00:00+00:00,1,64.87,0.04,0.21,21.7,0.1,0.5,1.05,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T07:00:00+00:00,1,62.07,0.04,0.13,25.13,0.09,0.5,0.87,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T08:00:00+00:00,1,59.99,0.03,0.09,27.15,0.09,0.5,0.79,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T09:00:00+00:00,1,58.85,0.02,0.07,27.81,0.08,0.5,0.74,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T10:00:00+00:00,1,58.2,0.02,0.06,30.84,0.07,0.5,0.62,0.19
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T11:00:00+00:00,1,57.79,0.02,0.06,32.3,0.06,0.5,0.56,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T12:00:00+00:00,1,57.85,0.02,0.07,31.5,0.06,0.5,0.56,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T13:00:00+00:00,1,58.77,0.02,0.08,30.09,0.07,0.5,0.61,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T14:00:00+00:00,1,60.36,0.02,0.11,27.85,0.07,0.5,0.71,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T15:00:00+00:00,1,62.12,0.01,0.17,25.5,0.08,0.51,0.83,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T16:00:00+00:00,1,63.88,0.0,0.24,22.3,0.09,0.51,1.04,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T17:00:00+00:00,1,66.67,0.0,0.28,19.78,0.1,0.51,1.24,0.3
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T18:00:00+00:00,1,68.52,0.0,0.29,18.59,0.1,0.54,1.31,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T19:00:00+00:00,1,68.9,0.0,0.29,17.77,0.1,0.53,1.31,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T20:00:00+00:00,1,69.65,0.0,0.29,17.23,0.1,0.5,1.28,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T21:00:00+00:00,1,68.81,0.0,0.28,16.78,0.09,0.5,1.15,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T22:00:00+00:00,1,67.41,0.0,0.26,16.37,0.08,0.5,0.99,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-13T23:00:00+00:00,1,66.24,0.0,0.24,15.98,0.07,0.5,0.87,0.19
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T00:00:00+00:00,1,65.18,0.0,0.23,15.74,0.06,0.5,0.79,0.19
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T01:00:00+00:00,1,65.92,0.0,0.25,14.51,0.05,0.5,0.88,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T02:00:00+00:00,1,68.1,0.0,0.31,12.72,0.05,0.51,1.08,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T03:00:00+00:00,1,70.65,0.01,0.38,11.44,0.06,0.54,1.31,0.28
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T04:00:00+00:00,1,74.24,0.05,0.4,10.56,0.07,0.69,1.8,0.32
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T05:00:00+00:00,1,78.04,0.16,0.3,11.01,0.09,0.86,2.39,0.4
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T06:00:00+00:00,1,80.81,0.16,0.26,13.43,0.11,1.07,2.86,0.54
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T07:00:00+00:00,1,64.32,0.05,0.1,22.67,0.1,0.6,1.72,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T08:00:00+00:00,1,60.99,0.03,0.06,24.62,0.11,0.59,1.68,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T09:00:00+00:00,1,60.2,0.02,0.06,25.0,0.11,0.64,1.74,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T10:00:00+00:00,1,59.78,0.02,0.05,27.09,0.1,0.6,1.5,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T11:00:00+00:00,1,59.21,0.02,0.06,28.56,0.08,0.57,1.27,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T12:00:00+00:00,1,59.12,0.02,0.06,28.67,0.08,0.56,1.2,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T13:00:00+00:00,1,61.38,0.03,0.11,27.31,0.09,0.61,1.29,0.31
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T14:00:00+00:00,1,65.36,0.04,0.19,25.03,0.09,0.71,1.52,0.44
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T15:00:00+00:00,1,69.43,0.03,0.34,23.04,0.1,0.84,1.76,0.54
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T16:00:00+00:00,1,72.63,0.0,0.48,20.88,0.1,0.97,2.07,0.56
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T17:00:00+00:00,1,76.42,0.0,0.53,19.44,0.11,1.1,2.41,0.51
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T18:00:00+00:00,1,79.13,0.0,0.55,18.44,0.11,1.2,2.64,0.43
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T19:00:00+00:00,1,80.25,0.0,0.56,17.05,0.1,1.25,2.84,0.37
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T20:00:00+00:00,1,80.53,0.0,0.56,15.8,0.1,1.26,2.95,0.34
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T21:00:00+00:00,1,77.59,0.0,0.51,15.06,0.08,1.13,2.71,0.32
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T22:00:00+00:00,1,76.25,0.0,0.49,13.58,0.07,1.07,2.55,0.3
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-14T23:00:00+00:00,1,77.63,0.0,0.53,11.52,0.06,1.15,2.65,0.33
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T00:00:00+00:00,1,78.75,0.01,0.55,9.88,0.05,1.23,2.74,0.38
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T01:00:00+00:00,1,80.58,0.01,0.6,8.43,0.05,1.32,2.64,0.51
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T02:00:00+00:00,1,83.46,0.01,0.66,7.34,0.06,1.45,2.66,0.73
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T03:00:00+00:00,1,87.4,0.02,0.75,6.68,0.08,1.62,2.96,0.95
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T04:00:00+00:00,1,95.17,0.14,0.73,6.77,0.13,1.93,3.95,1.18
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T05:00:00+00:00,1,102.26,0.34,0.56,8.73,0.16,2.27,4.94,1.22
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T06:00:00+00:00,1,103.88,0.26,0.48,13.76,0.16,2.58,5.38,1.11
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T07:00:00+00:00,1,62.66,0.03,0.11,30.21,0.1,0.5,1.17,0.3
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T08:00:00+00:00,1,59.56,0.02,0.08,32.22,0.08,0.5,0.86,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T09:00:00+00:00,1,58.98,0.02,0.07,31.99,0.08,0.5,0.84,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T10:00:00+00:00,1,59.21,0.01,0.07,33.18,0.08,0.5,0.74,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T11:00:00+00:00,1,59.13,0.01,0.08,33.98,0.08,0.5,0.66,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T12:00:00+00:00,1,59.18,0.01,0.08,33.98,0.08,0.5,0.65,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T13:00:00+00:00,1,63.2,0.03,0.18,30.49,0.09,0.51,0.9,0.34
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T14:00:00+00:00,1,70.26,0.03,0.37,26.09,0.1,0.71,1.37,0.51
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T15:00:00+00:00,1,77.28,0.02,0.59,23.16,0.11,0.95,1.91,0.6
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T16:00:00+00:00,1,83.99,0.0,0.74,20.63,0.12,1.21,2.61,0.54
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T17:00:00+00:00,1,91.42,0.0,0.82,18.33,0.12,1.57,3.3,0.4
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T18:00:00+00:00,1,96.69,0.0,0.85,16.64,0.12,1.87,3.66,0.32
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T19:00:00+00:00,1,82.4,0.0,0.55,18.42,0.1,1.31,2.74,0.32
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T20:00:00+00:00,1,81.43,0.0,0.51,17.21,0.1,1.3,2.74,0.31
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T21:00:00+00:00,1,79.33,0.0,0.47,16.41,0.08,1.22,2.46,0.28
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T22:00:00+00:00,1,78.58,0.0,0.47,15.21,0.06,1.19,2.24,0.28
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-15T23:00:00+00:00,1,80.17,0.0,0.5,13.38,0.06,1.26,2.29,0.34
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T00:00:00+00:00,1,81.56,0.0,0.53,12.15,0.06,1.33,2.42,0.43
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T01:00:00+00:00,1,84.34,0.01,0.57,10.85,0.07,1.46,2.59,0.52
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T02:00:00+00:00,1,87.98,0.01,0.63,9.32,0.07,1.64,2.8,0.53
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T03:00:00+00:00,1,92.46,0.02,0.69,8.26,0.07,1.85,3.18,0.52
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T04:00:00+00:00,1,101.25,0.14,0.68,8.1,0.11,2.2,4.3,0.55
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T05:00:00+00:00,1,111.15,0.34,0.52,10.04,0.15,2.66,5.68,0.63
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T06:00:00+00:00,1,118.14,0.26,0.47,15.8,0.18,3.45,6.94,0.85
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T07:00:00+00:00,1,67.58,0.04,0.13,31.35,0.14,0.62,1.41,0.29
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T08:00:00+00:00,1,63.17,0.03,0.1,34.72,0.11,0.56,1.0,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T09:00:00+00:00,1,63.03,0.03,0.09,34.99,0.11,0.65,1.08,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T10:00:00+00:00,1,63.61,0.03,0.1,35.97,0.11,0.67,1.09,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T11:00:00+00:00,1,63.75,0.03,0.11,36.43,0.11,0.7,1.11,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T12:00:00+00:00,1,64.18,0.03,0.12,36.19,0.11,0.81,1.22,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T13:00:00+00:00,1,67.69,0.05,0.18,33.4,0.12,1.01,1.58,0.38
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T14:00:00+00:00,1,74.19,0.07,0.31,29.02,0.13,1.28,2.17,0.58
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T15:00:00+00:00,1,81.14,0.04,0.55,25.16,0.15,1.54,2.78,0.76
Antananarivo,Madagascar,-18.8792,47.5079,2026-03-16T16:00:00+00:00,1,87.79,0.0,0.75,21.43,0.16,1.8,3.46,0.84
